1,0.0044,1,0
2,0.0019,2,0
3,0.0011,3,0
4,0.0008,4,0
5,0.0007,5,0
6,0.0008,6,0
7,0.0007,7,0
8,0.0007,8,0
9,0.0009,9,0
10,0.0008,1,0
11,0.0009,2,0
12,0.0008,3,0
13,0.0007,4,0
14,0.0009,5,0
15,0.0008,6,0
16,0.0008,7,0
17,0.0008,8,0
18,0.0008,9,0
19,0.0008,10,0
20,0.001,2,0
21,0.0009,3,0
22,0.0016,4,0
23,0.0018,5,0
24,0.0013,6,0
25,0.0008,1,0
26,0.0014,2,0
27,0.001,3,0
28,0.0008,4,0
29,0.0008,5,0
30,0.0007,6,0
31,0.0008,7,0
32,0.0008,8,0
33,0.0008,9,0
34,0.0008,10,0
35,0.0008,2,0
36,0.0008,3,0
37,0.0008,4,0
38,0.0008,5,0
39,0.0008,6,0
40,0.0007,7,0
41,0.0009,8,0
42,0.0011,9,0
43,0.001,10,0
44,0.0009,11,0
45,0.0009,3,0
46,0.0008,4,0
47,0.0008,5,0
48,0.0008,6,0
49,0.0007,7,0
50,0.0008,2,0
51,0.0007,3,0
52,0.0008,4,0
53,0.0009,5,0
54,0.0009,6,0
55,0.0008,7,0
56,0.0009,8,0
57,0.0009,9,0
58,0.0011,10,0
59,0.0009,11,0
60,0.0007,3,0
61,0.0008,4,0
62,0.0007,5,0
63,0.0008,6,0
64,0.0007,7,0
65,0.0007,8,0
66,0.0011,9,0
67,0.0008,10,0
68,0.0008,11,0
69,0.0008,12,0
70,0.0008,4,0
71,0.0009,5,0
72,0.0008,6,0
73,0.0011,7,0
74,0.0008,8,0
75,0.0007,3,0
76,0.0008,4,0
77,0.0009,5,0
78,0.001,6,0
79,0.0007,7,0
80,0.0007,8,0
81,0.0007,9,0
82,0.0007,10,0
83,0.0007,11,0
84,0.0007,12,0
85,0.0008,4,0
86,0.0007,5,0
87,0.0008,6,0
88,0.0007,7,0
89,0.0007,8,0
90,0.0008,9,0
91,0.0008,10,0
92,0.0008,11,0
93,0.0009,12,0
94,0.0008,13,0
95,0.0008,5,0
96,0.0008,6,0
97,0.0008,7,0
98,0.0008,8,0
99,0.0008,9,0
100,0.0008,4,0
101,0.0008,5,0
102,0.0007,6,0
103,0.0009,7,0
104,0.0008,8,0
105,0.0007,9,0
106,0.0007,10,0
107,0.0009,11,0
108,0.0007,12,0
109,0.0008,13,0
110,0.0008,5,0
111,0.0008,6,0
112,0.0008,7,0
113,0.0008,8,0
114,0.0013,9,0
115,0.0011,10,0
116,0.0013,11,0
117,0.002,12,0
118,0.0012,13,0
119,0.0009,14,0
120,0.0009,6,0
121,0.0007,7,0
122,0.0007,8,0
123,0.0008,9,0
124,0.0006,10,0
125,0.0008,5,0
126,0.0007,6,0
127,0.0007,7,0
128,0.0008,8,0
129,0.0008,9,0
130,0.0007,10,0
131,0.0008,11,0
132,0.0007,12,0
133,0.0008,13,0
134,0.0011,14,0
135,0.0008,6,0
136,0.0007,7,0
137,0.001,8,0
138,0.0008,9,0
139,0.0008,10,0
140,0.001,11,0
141,0.001,12,0
142,0.001,13,0
143,0.0008,14,0
144,0.0007,15,0
145,0.0008,7,0
146,0.0006,8,0
147,0.0008,9,0
148,0.0007,10,0
149,0.0006,11,0
150,0.0008,6,0
151,0.0008,7,0
152,0.0007,8,0
153,0.0008,9,0
154,0.0019,10,0
155,0.0012,11,0
156,0.0009,12,0
157,0.0013,13,0
158,0.0013,14,0
159,0.0007,15,0
160,0.0006,7,0
161,0.0008,8,0
162,0.0007,9,0
163,0.0008,10,0
164,0.0007,11,0
165,0.0007,12,0
166,0.0007,13,0
167,0.0007,14,0
168,0.001,15,0
169,0.0009,16,0
170,0.0008,8,0
171,0.0008,9,0
172,0.0008,10,0
173,0.0007,11,0
174,0.0007,12,0
175,0.0007,7,0
176,0.0011,8,0
177,0.0007,9,0
178,0.0007,10,0
179,0.0012,11,0
180,0.0007,12,0
181,0.0008,13,0
182,0.0008,14,0
183,0.0009,15,0
184,0.0009,16,0
185,0.001,8,0
186,0.0009,9,0
187,0.0008,10,0
188,0.0008,11,0
189,0.0008,12,0
190,0.0007,13,0
191,0.0006,14,0
192,0.0007,15,0
193,0.0007,16,0
194,0.0007,17,0
195,0.0007,9,0
196,0.0011,10,0
197,0.0007,11,0
198,0.001,12,0
199,0.0008,13,0
200,0.0007,8,0
-1, 63.9886,0 , 0
